# Bing's 2-roomed house
#   f=(1,480,2511,3586,1554).
128 137 207 217 
128 138 208 217 
128 198 207 208 
128 207 208 217 
129 130 139 209 
129 199 208 209 
130 139 140 219 
130 139 209 219 
130 140 210 219 
130 200 209 210 
130 209 210 219 
131 132 141 211 
132 141 142 221 
132 141 211 221 
132 142 212 221 
132 202 211 212 
132 211 212 221 
136 206 215 216 
137 207 216 217 
138 208 217 218 
139 140 149 219 
140 149 150 229 
140 149 219 229 
140 150 220 229 
140 210 219 220 
140 219 220 229 
141 142 151 221 
142 143 152 222 
142 151 152 231 
142 151 221 231 
142 152 222 231 
142 212 221 222 
142 221 222 231 
143 144 153 223 
143 152 153 232 
143 152 222 232 
143 153 223 232 
143 222 223 232 
144 145 154 224 
144 153 154 233 
144 153 223 233 
144 154 224 233 
144 223 224 233 
145 146 155 225 
145 154 155 234 
145 154 224 234 
145 155 225 234 
145 224 225 234 
146 147 156 226 
146 155 156 235 
146 155 225 235 
146 156 226 235 
146 225 226 235 
147 148 157 227 
147 156 157 236 
147 156 226 236 
147 157 227 236 
147 226 227 236 
148 149 158 228 
148 157 158 237 
148 157 227 237 
148 158 228 237 
148 227 228 237 
149 150 159 229 
149 158 159 238 
149 158 228 238 
149 159 229 238 
149 228 229 238 
150 159 160 239 
150 159 229 239 
150 160 230 239 
150 220 229 230 
150 229 230 239 
152 222 231 232 
153 223 232 233 
154 224 233 234 
155 225 234 235 
156 226 235 236 
157 227 236 237 
158 228 237 238 
159 229 238 239 
160 230 239 240 
161 162 171 241 
162 163 172 242 
162 171 172 251 
162 171 241 251 
162 172 242 251 
162 241 242 251 
163 164 173 243 
163 172 173 252 
163 172 242 252 
163 173 243 252 
163 242 243 252 
164 165 174 244 
164 173 174 253 
164 173 243 253 
164 174 244 253 
164 243 244 253 
165 166 175 245 
165 174 175 254 
165 174 244 254 
165 175 245 254 
165 244 245 254 
166 167 176 246 
166 175 176 255 
166 175 245 255 
166 176 246 255 
166 245 246 255 
167 168 177 247 
167 176 177 256 
167 176 246 256 
167 177 247 256 
167 246 247 256 
168 169 178 248 
168 177 178 257 
168 177 247 257 
168 178 248 257 
168 247 248 257 
169 170 179 249 
169 178 179 258 
169 178 248 258 
169 179 249 258 
169 248 249 258 
170 179 180 259 
170 179 249 259 
170 180 250 259 
170 249 250 259 
171 172 181 251 
172 173 182 252 
172 181 182 261 
172 181 251 261 
172 182 252 261 
172 242 251 252 
172 251 252 261 
173 174 183 253 
173 182 183 262 
173 182 252 262 
173 183 253 262 
173 243 252 253 
173 252 253 262 
174 175 184 254 
174 183 184 263 
174 183 253 263 
174 184 254 263 
174 244 253 254 
174 253 254 263 
175 176 185 255 
175 184 185 264 
175 184 254 264 
175 185 255 264 
175 245 254 255 
175 254 255 264 
176 177 186 256 
176 185 186 265 
176 185 255 265 
176 186 256 265 
176 246 255 256 
176 255 256 265 
177 178 187 257 
177 186 187 266 
177 186 256 266 
177 187 257 266 
177 247 256 257 
177 256 257 266 
178 179 188 258 
178 187 188 267 
178 187 257 267 
178 188 258 267 
178 248 257 258 
178 257 258 267 
179 180 189 259 
179 188 189 268 
179 188 258 268 
179 189 259 268 
179 249 258 259 
179 258 259 268 
180 189 190 269 
180 189 259 269 
180 190 260 269 
180 250 259 260 
180 259 260 269 
181 182 191 261 
182 183 192 262 
182 191 192 271 
182 191 261 271 
182 192 262 271 
182 252 261 262 
182 261 262 271 
183 184 193 263 
183 192 193 272 
183 192 262 272 
183 193 263 272 
183 253 262 263 
183 262 263 272 
184 185 194 264 
184 193 194 273 
184 193 263 273 
184 194 264 273 
184 254 263 264 
184 263 264 273 
185 186 195 265 
185 194 195 274 
185 194 264 274 
185 195 265 274 
185 255 264 265 
185 264 265 274 
186 187 196 266 
186 195 196 275 
186 195 265 275 
186 196 266 275 
186 256 265 266 
186 265 266 275 
187 188 197 267 
187 196 197 276 
187 196 266 276 
187 197 267 276 
187 257 266 267 
187 266 267 276 
188 189 198 268 
188 197 198 277 
188 197 267 277 
188 198 268 277 
188 258 267 268 
188 267 268 277 
189 190 199 269 
189 198 199 278 
189 198 268 278 
189 199 269 278 
189 259 268 269 
189 268 269 278 
190 199 200 279 
190 199 269 279 
190 200 270 279 
190 260 269 270 
190 269 270 279 
191 192 201 271 
192 193 202 272 
192 201 202 281 
192 201 271 281 
192 202 272 281 
192 262 271 272 
192 271 272 281 
193 194 203 273 
193 202 203 282 
193 202 272 282 
193 203 273 282 
193 263 272 273 
193 272 273 282 
194 203 204 283 
194 203 273 283 
194 204 274 283 
194 264 273 274 
194 273 274 283 
195 196 205 275 
195 265 274 275 
196 205 206 285 
196 205 275 285 
196 206 276 285 
196 266 275 276 
196 275 276 285 
197 198 207 277 
197 267 276 277 
198 199 208 278 
198 207 208 287 
198 207 277 287 
198 208 278 287 
198 268 277 278 
198 277 278 287 
199 200 209 279 
199 208 209 288 
199 208 278 288 
199 209 279 288 
199 269 278 279 
199 278 279 288 
200 209 210 289 
200 209 279 289 
200 210 280 289 
200 270 279 280 
200 279 280 289 
201 202 211 281 
202 203 212 282 
202 211 212 291 
202 211 281 291 
202 212 282 291 
202 272 281 282 
202 281 282 291 
203 204 213 283 
203 212 213 292 
203 212 282 292 
203 213 283 292 
203 273 282 283 
203 282 283 292 
204 205 214 284 
204 213 214 293 
204 213 283 293 
204 214 284 293 
204 274 283 284 
204 283 284 293 
205 206 215 285 
205 214 215 294 
205 214 284 294 
205 215 285 294 
205 284 285 294 
206 207 216 286 
206 215 216 295 
206 215 285 295 
206 216 286 295 
206 276 285 286 
206 285 286 295 
207 208 217 287 
207 216 217 296 
207 216 286 296 
207 217 287 296 
207 286 287 296 
208 209 218 288 
208 217 218 297 
208 217 287 297 
208 218 288 297 
208 278 287 288 
208 287 288 297 
209 210 219 289 
209 218 219 298 
209 218 288 298 
209 219 289 298 
209 279 288 289 
209 288 289 298 
210 219 220 299 
210 219 289 299 
210 220 290 299 
210 280 289 290 
210 289 290 299 
211 212 221 291 
212 213 222 292 
212 221 222 301 
212 221 291 301 
212 222 292 301 
212 282 291 292 
212 291 292 301 
213 214 223 293 
213 222 223 302 
213 222 292 302 
213 223 293 302 
213 283 292 293 
213 292 293 302 
214 215 224 294 
214 223 224 303 
214 223 293 303 
214 224 294 303 
214 284 293 294 
214 293 294 303 
215 216 225 295 
215 224 225 304 
215 224 294 304 
215 225 295 304 
215 285 294 295 
215 294 295 304 
216 217 226 296 
216 225 226 305 
216 225 295 305 
216 226 296 305 
216 286 295 296 
216 295 296 305 
217 218 227 297 
217 226 227 306 
217 226 296 306 
217 227 297 306 
217 287 296 297 
217 296 297 306 
218 219 228 298 
218 227 228 307 
218 227 297 307 
218 228 298 307 
218 288 297 298 
218 297 298 307 
219 220 229 299 
219 228 229 308 
219 228 298 308 
219 229 299 308 
219 289 298 299 
219 298 299 308 
220 229 230 309 
220 229 299 309 
220 230 300 309 
220 290 299 300 
220 299 300 309 
221 222 231 301 
222 223 232 302 
222 231 232 311 
222 231 301 311 
222 232 302 311 
222 292 301 302 
222 301 302 311 
223 224 233 303 
223 232 233 312 
223 232 302 312 
223 233 303 312 
223 293 302 303 
223 302 303 312 
224 225 234 304 
224 233 234 313 
224 233 303 313 
224 234 304 313 
224 294 303 304 
224 303 304 313 
225 226 235 305 
225 234 235 314 
225 234 304 314 
225 235 305 314 
225 295 304 305 
225 304 305 314 
226 227 236 306 
226 235 236 315 
226 235 305 315 
226 236 306 315 
226 296 305 306 
226 305 306 315 
227 228 237 307 
227 236 237 316 
227 236 306 316 
227 237 307 316 
227 297 306 307 
227 306 307 316 
228 229 238 308 
228 237 238 317 
228 237 307 317 
228 238 308 317 
228 298 307 308 
228 307 308 317 
229 230 239 309 
229 238 239 318 
229 238 308 318 
229 239 309 318 
229 299 308 309 
229 308 309 318 
230 239 240 319 
230 239 309 319 
230 240 310 319 
230 300 309 310 
230 309 310 319 
232 302 311 312 
233 303 312 313 
234 304 313 314 
235 305 314 315 
236 306 315 316 
237 307 316 317 
238 308 317 318 
239 309 318 319 
240 310 319 320 
241 242 251 321 
242 243 252 322 
242 251 252 331 
242 251 321 331 
242 252 322 331 
242 321 322 331 
243 244 253 323 
243 252 253 332 
243 252 322 332 
243 253 323 332 
243 322 323 332 
244 245 254 324 
244 253 254 333 
244 253 323 333 
244 254 324 333 
244 323 324 333 
245 246 255 325 
245 254 255 334 
245 254 324 334 
245 255 325 334 
245 324 325 334 
246 247 256 326 
246 255 256 335 
246 255 325 335 
246 256 326 335 
246 325 326 335 
247 248 257 327 
247 256 257 336 
247 256 326 336 
247 257 327 336 
247 326 327 336 
248 249 258 328 
248 257 258 337 
248 257 327 337 
248 258 328 337 
248 327 328 337 
249 250 259 329 
249 258 259 338 
249 258 328 338 
249 259 329 338 
249 328 329 338 
250 259 260 339 
250 259 329 339 
250 260 330 339 
250 329 330 339 
251 252 261 331 
252 261 262 341 
252 261 331 341 
252 262 332 341 
252 322 331 332 
252 331 332 341 
253 323 332 333 
254 324 333 334 
255 325 334 335 
256 326 335 336 
257 327 336 337 
258 328 337 338 
259 260 269 339 
259 329 338 339 
260 269 270 349 
260 269 339 349 
260 270 340 349 
260 330 339 340 
260 339 340 349 
261 262 271 341 
262 271 272 351 
262 271 341 351 
262 272 342 351 
262 332 341 342 
262 341 342 351 
263 264 273 343 
264 265 274 344 
264 273 274 353 
264 273 343 353 
264 274 344 353 
264 343 344 353 
265 266 275 345 
265 274 275 354 
265 274 344 354 
265 275 345 354 
265 344 345 354 
266 275 276 355 
266 275 345 355 
266 276 346 355 
266 345 346 355 
269 270 279 349 
270 279 280 359 
270 279 349 359 
270 280 350 359 
270 340 349 350 
270 349 350 359 
271 272 281 351 
272 273 282 352 
272 281 282 361 
272 281 351 361 
272 282 352 361 
272 342 351 352 
272 351 352 361 
273 274 283 353 
273 282 283 362 
273 282 352 362 
273 283 353 362 
273 352 353 362 
274 283 284 363 
274 283 353 363 
274 284 354 363 
274 344 353 354 
274 353 354 363 
275 276 285 355 
275 345 354 355 
276 285 286 365 
276 285 355 365 
276 286 356 365 
276 346 355 356 
276 355 356 365 
279 280 289 359 
280 289 290 369 
280 289 359 369 
280 290 360 369 
280 350 359 360 
280 359 360 369 
281 282 291 361 
282 291 292 371 
282 291 361 371 
282 292 362 371 
282 352 361 362 
282 361 362 371 
283 284 293 363 
283 353 362 363 
284 285 294 364 
284 293 294 373 
284 293 363 373 
284 294 364 373 
284 354 363 364 
284 363 364 373 
285 286 295 365 
285 294 295 374 
285 294 364 374 
285 295 365 374 
285 364 365 374 
286 295 296 375 
286 295 365 375 
286 296 366 375 
286 356 365 366 
286 365 366 375 
289 290 299 369 
290 299 300 379 
290 299 369 379 
290 300 370 379 
290 360 369 370 
290 369 370 379 
291 292 301 371 
292 301 302 381 
292 301 371 381 
292 302 372 381 
292 362 371 372 
292 371 372 381 
294 364 373 374 
295 365 374 375 
296 366 375 376 
299 300 309 379 
300 309 310 389 
300 309 379 389 
300 310 380 389 
300 370 379 380 
300 379 380 389 
301 302 311 381 
302 303 312 382 
302 311 312 391 
302 311 381 391 
302 312 382 391 
302 372 381 382 
302 381 382 391 
303 304 313 383 
303 312 313 392 
303 312 382 392 
303 313 383 392 
303 382 383 392 
304 305 314 384 
304 313 314 393 
304 313 383 393 
304 314 384 393 
304 383 384 393 
305 306 315 385 
305 314 315 394 
305 314 384 394 
305 315 385 394 
305 384 385 394 
306 307 316 386 
306 315 316 395 
306 315 385 395 
306 316 386 395 
306 385 386 395 
307 308 317 387 
307 316 317 396 
307 316 386 396 
307 317 387 396 
307 386 387 396 
308 309 318 388 
308 317 318 397 
308 317 387 397 
308 318 388 397 
308 387 388 397 
309 310 319 389 
309 318 319 398 
309 318 388 398 
309 319 389 398 
309 388 389 398 
310 319 320 399 
310 319 389 399 
310 320 390 399 
310 380 389 390 
310 389 390 399 
312 382 391 392 
313 383 392 393 
314 384 393 394 
315 385 394 395 
316 386 395 396 
317 387 396 397 
318 388 397 398 
319 389 398 399 
320 390 399 400 
321 322 331 401 
322 323 332 402 
322 331 332 411 
322 331 401 411 
322 332 402 411 
322 401 402 411 
323 324 333 403 
323 332 333 412 
323 332 402 412 
323 333 403 412 
323 402 403 412 
324 325 334 404 
324 333 334 413 
324 333 403 413 
324 334 404 413 
324 403 404 413 
325 326 335 405 
325 334 335 414 
325 334 404 414 
325 335 405 414 
325 404 405 414 
326 327 336 406 
326 335 336 415 
326 335 405 415 
326 336 406 415 
326 405 406 415 
327 328 337 407 
327 336 337 416 
327 336 406 416 
327 337 407 416 
327 406 407 416 
328 329 338 408 
328 337 338 417 
328 337 407 417 
328 338 408 417 
328 407 408 417 
329 330 339 409 
329 338 339 418 
329 338 408 418 
329 339 409 418 
329 408 409 418 
330 339 340 419 
330 339 409 419 
330 340 410 419 
330 409 410 419 
331 332 341 411 
332 333 342 412 
332 341 342 421 
332 341 411 421 
332 342 412 421 
332 402 411 412 
332 411 412 421 
333 334 343 413 
333 342 343 422 
333 342 412 422 
333 343 413 422 
333 403 412 413 
333 412 413 422 
334 335 344 414 
334 343 344 423 
334 343 413 423 
334 344 414 423 
334 404 413 414 
334 413 414 423 
335 336 345 415 
335 344 345 424 
335 344 414 424 
335 345 415 424 
335 405 414 415 
335 414 415 424 
336 337 346 416 
336 345 346 425 
336 345 415 425 
336 346 416 425 
336 406 415 416 
336 415 416 425 
337 338 347 417 
337 346 347 426 
337 346 416 426 
337 347 417 426 
337 407 416 417 
337 416 417 426 
338 339 348 418 
338 347 348 427 
338 347 417 427 
338 348 418 427 
338 408 417 418 
338 417 418 427 
339 340 349 419 
339 348 349 428 
339 348 418 428 
339 349 419 428 
339 409 418 419 
339 418 419 428 
340 349 350 429 
340 349 419 429 
340 350 420 429 
340 410 419 420 
340 419 420 429 
341 342 351 421 
342 343 352 422 
342 351 352 431 
342 351 421 431 
342 352 422 431 
342 412 421 422 
342 421 422 431 
343 344 353 423 
343 352 353 432 
343 352 422 432 
343 353 423 432 
343 413 422 423 
343 422 423 432 
344 345 354 424 
344 353 354 433 
344 353 423 433 
344 354 424 433 
344 414 423 424 
344 423 424 433 
345 346 355 425 
345 354 355 434 
345 354 424 434 
345 355 425 434 
345 415 424 425 
345 424 425 434 
346 347 356 426 
346 355 356 435 
346 355 425 435 
346 356 426 435 
346 416 425 426 
346 425 426 435 
347 348 357 427 
347 356 357 436 
347 356 426 436 
347 357 427 436 
347 417 426 427 
347 426 427 436 
348 349 358 428 
348 357 358 437 
348 357 427 437 
348 358 428 437 
348 418 427 428 
348 427 428 437 
349 350 359 429 
349 358 359 438 
349 358 428 438 
349 359 429 438 
349 419 428 429 
349 428 429 438 
350 359 360 439 
350 359 429 439 
350 360 430 439 
350 420 429 430 
350 429 430 439 
351 352 361 431 
352 353 362 432 
352 361 362 441 
352 361 431 441 
352 362 432 441 
352 422 431 432 
352 431 432 441 
353 354 363 433 
353 362 363 442 
353 362 432 442 
353 363 433 442 
353 423 432 433 
353 432 433 442 
354 363 364 443 
354 363 433 443 
354 364 434 443 
354 424 433 434 
354 433 434 443 
355 356 365 435 
355 425 434 435 
356 357 366 436 
356 365 366 445 
356 365 435 445 
356 366 436 445 
356 426 435 436 
356 435 436 445 
357 358 367 437 
357 366 367 446 
357 366 436 446 
357 367 437 446 
357 427 436 437 
357 436 437 446 
358 359 368 438 
358 367 368 447 
358 367 437 447 
358 368 438 447 
358 428 437 438 
358 437 438 447 
359 360 369 439 
359 368 369 448 
359 368 438 448 
359 369 439 448 
359 429 438 439 
359 438 439 448 
360 369 370 449 
360 369 439 449 
360 370 440 449 
360 430 439 440 
360 439 440 449 
361 362 371 441 
362 363 372 442 
362 371 372 451 
362 371 441 451 
362 372 442 451 
362 432 441 442 
362 441 442 451 
363 364 373 443 
363 372 373 452 
363 372 442 452 
363 373 443 452 
363 433 442 443 
363 442 443 452 
364 365 374 444 
364 373 374 453 
364 373 443 453 
364 374 444 453 
364 434 443 444 
364 443 444 453 
365 366 375 445 
365 374 375 454 
365 374 444 454 
365 375 445 454 
365 444 445 454 
366 367 376 446 
366 375 376 455 
366 375 445 455 
366 376 446 455 
366 436 445 446 
366 445 446 455 
367 368 377 447 
367 376 377 456 
367 376 446 456 
367 377 447 456 
367 437 446 447 
367 446 447 456 
368 369 378 448 
368 377 378 457 
368 377 447 457 
368 378 448 457 
368 438 447 448 
368 447 448 457 
369 370 379 449 
369 378 379 458 
369 378 448 458 
369 379 449 458 
369 439 448 449 
369 448 449 458 
370 379 380 459 
370 379 449 459 
370 380 450 459 
370 440 449 450 
370 449 450 459 
371 372 381 451 
372 373 382 452 
372 381 382 461 
372 381 451 461 
372 382 452 461 
372 442 451 452 
372 451 452 461 
373 374 383 453 
373 382 383 462 
373 382 452 462 
373 383 453 462 
373 443 452 453 
373 452 453 462 
374 375 384 454 
374 383 384 463 
374 383 453 463 
374 384 454 463 
374 444 453 454 
374 453 454 463 
375 376 385 455 
375 384 385 464 
375 384 454 464 
375 385 455 464 
375 445 454 455 
375 454 455 464 
376 377 386 456 
376 385 386 465 
376 385 455 465 
376 386 456 465 
376 446 455 456 
376 455 456 465 
377 378 387 457 
377 386 387 466 
377 386 456 466 
377 387 457 466 
377 447 456 457 
377 456 457 466 
378 379 388 458 
378 387 388 467 
378 387 457 467 
378 388 458 467 
378 448 457 458 
378 457 458 467 
379 380 389 459 
379 388 389 468 
379 388 458 468 
379 389 459 468 
379 449 458 459 
379 458 459 468 
380 389 390 469 
380 389 459 469 
380 390 460 469 
380 450 459 460 
380 459 460 469 
381 382 391 461 
382 383 392 462 
382 391 392 471 
382 391 461 471 
382 392 462 471 
382 452 461 462 
382 461 462 471 
383 384 393 463 
383 392 393 472 
383 392 462 472 
383 393 463 472 
383 453 462 463 
383 462 463 472 
384 385 394 464 
384 393 394 473 
384 393 463 473 
384 394 464 473 
384 454 463 464 
384 463 464 473 
385 386 395 465 
385 394 395 474 
385 394 464 474 
385 395 465 474 
385 455 464 465 
385 464 465 474 
386 387 396 466 
386 395 396 475 
386 395 465 475 
386 396 466 475 
386 456 465 466 
386 465 466 475 
387 388 397 467 
387 396 397 476 
387 396 466 476 
387 397 467 476 
387 457 466 467 
387 466 467 476 
388 389 398 468 
388 397 398 477 
388 397 467 477 
388 398 468 477 
388 458 467 468 
388 467 468 477 
389 390 399 469 
389 398 399 478 
389 398 468 478 
389 399 469 478 
389 459 468 469 
389 468 469 478 
390 399 400 479 
390 399 469 479 
390 400 470 479 
390 460 469 470 
390 469 470 479 
392 462 471 472 
393 463 472 473 
394 464 473 474 
